Relator,Name,Number of Generators,Torsion,Abelianisation,Small Cancellation,Center,Free-by-cyclic,Geometric,Manifold,Knot,Link Exterior,Further Information,References
aaaababaaBABBB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababaaBBaaB,,2,False,Z^1,False,,True,False,,,,,
aaaababaaBBabb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababaaBBaBB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababaaBBAbb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababaaBBABB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababaaBBBab,,2,False,Z^1+Z/8Z,False,,False,False,,,,,
aaaababaaBBBaB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababaaBBBAb,,2,False,Z^1+Z/6Z,False,,False,False,,,,,
aaaababaaBBBAB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaabababaaBBB,,2,False,Z^1+Z/8Z,False,,False,False,,,,,
aaaabababaBaBB,,2,False,Z^1+Z/8Z,False,,False,False,,,,,
aaaabababaBBaB,,2,False,Z^1+Z/8Z,False,,False,False,,,,,
aaaabababaBBBB,,2,False,Z^1,False,,True,False,,,,,
aaaabababbaaBB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaabababbaBaB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaabababbaBBB,,2,False,Z^1,False,,True,False,,,,,
aaaabababbbaaB,,2,False,Z^1+Z/4Z,False,,True,False,,,,,
aaaabababbbaBB,,2,False,Z^1,False,,True,False,,,,,
aaaabababbbbaB,,2,False,Z^1,False,,True,False,,,,,
aaaabababbbbAb,,2,False,Z^1,False,,True,False,,,,,
aaaabababbbbAB,,2,False,Z^1+Z/5Z,False,,False,False,,,,,
aaaabababbbAbb,,2,False,Z^1,False,,True,False,,,,,
aaaabababbbAAb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaabababbbAAB,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaaabababbbABB,,2,False,Z^1,False,,True,False,,,,,
aaaabababbAbaB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaabababbAbbb,,2,False,Z^1,False,,True,False,,,,,
aaaabababbAbAb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaabababbAbAB,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaaabababbAAbb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaabababbAABB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaabababbABaB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaabababbABBB,,2,False,Z^1,False,,True,False,,,,,
aaaabababAbaBB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaabababAbbaB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaabababAbbbb,,2,False,Z^1,False,,True,False,,,,,
aaaabababAbbAb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaabababAbbAB,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaaabababAbAbb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaabababAbABB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaabababAAbbb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaabababAABBB,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaaabababABaBB,,2,False,Z^1+Z/6Z,False,,False,False,,,,,
aaaabababABBaB,,2,False,Z^1+Z/6Z,False,,False,False,,,,,
aaaabababABBBB,,2,False,Z^1,False,,True,False,,,,,
aaaababaBaaaBB,,2,False,Z^1,False,,True,False,,,,,
aaaababaBaabbb,,2,False,Z^1+Z/4Z,False,,True,False,,,,,
aaaababaBaaBBB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababaBabaBB,,2,False,Z^1+Z/8Z,False,,False,False,,,,,
aaaababaBabbaB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababaBabbbb,,2,False,Z^1,False,,True,False,,,,,
aaaababaBabbAb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababaBabbAB,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaaababaBabAbb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababaBabABB,,2,False,Z^1+Z/6Z,False,,False,False,,,,,
aaaababaBaBabb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababaBaBAbb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababaBaBABB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababaBaBBab,,2,False,Z^1+Z/8Z,False,,True,False,,,,,
aaaababaBaBBAb,,2,False,Z^1+Z/6Z,False,,True,False,,,,,
aaaababaBaBBAB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababaBaBBBB,,2,False,Z^1,False,,True,False,,,,,
aaaababaBAbaBB,,2,False,Z^1+Z/6Z,False,,False,False,,,,,
aaaababaBAbbaB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababaBAbbbb,,2,False,Z^1+Z/5Z,False,,True,False,,,,,
aaaababaBAbbAb,,2,False,Z^1+Z/4Z,False,,True,False,,,,,
aaaababaBAbbAB,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaaababaBAbAbb,,2,False,Z^1+Z/4Z,False,,True,False,,,,,
aaaababaBAbABB,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaaababaBAAbbb,,2,False,Z^1+Z/4Z,False,,True,False,,,,,
aaaababaBAABBB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababaBABaBB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababaBABBaB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababaBABBBB,,2,False,Z^1,False,,True,False,,,,,
aaaababaBBaaaB,,2,False,Z^1,False,,True,False,,,,,
aaaababaBBaabb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababaBBaaBB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababaBBabaB,,2,False,Z^1+Z/8Z,False,,False,False,,,,,
aaaababaBBabbb,,2,False,Z^1,False,,True,False,,,,,
aaaababaBBabAb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababaBBabAB,,2,False,Z^1+Z/6Z,False,,False,False,,,,,
aaaababaBBaBab,,2,False,Z^1+Z/8Z,False,,True,False,,,,,
aaaababaBBaBAb,,2,False,Z^1+Z/6Z,False,,True,False,,,,,
aaaababaBBaBAB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababaBBaBBB,,2,False,Z^1,False,,True,False,,,,,
aaaababaBBAbaB,,2,False,Z^1+Z/6Z,False,,False,False,,,,,
aaaababaBBAbbb,,2,False,Z^1,False,,True,False,,,,,
aaaababaBBAbAb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababaBBAbAB,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaaababaBBAAbb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababaBBAABB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababaBBABaB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababaBBABBB,,2,False,Z^1,False,,True,False,,,,,
aaaababaBBBaab,,2,False,Z^1+Z/8Z,False,,False,False,,,,,
aaaababaBBBaaB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababaBBBabb,,2,False,Z^1,False,,True,False,,,,,
aaaababaBBBaBB,,2,False,Z^1,False,,True,False,,,,,
aaaababaBBBAbb,,2,False,Z^1,False,,True,False,,,,,
aaaababaBBBAAb,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaaababaBBBAAB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababaBBBABB,,2,False,Z^1,False,,True,False,,,,,
aaaababaBBBBab,,2,False,Z^1,False,,True,False,,,,,
aaaababaBBBBaB,,2,False,Z^1,False,,True,False,,,,,
aaaababaBBBBAb,,2,False,Z^1,False,,True,False,,,,,
aaaababaBBBBAB,,2,False,Z^1,False,,True,False,,,,,
aaaababbaaaaBB,,2,False,Z^1,False,,True,False,,,,,
aaaababbaaabbb,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaaababbaaaBaB,,2,False,Z^1,False,,True,False,,,,,
aaaababbaaaBBB,,2,False,Z^1+Z/8Z,False,,False,False,,,,,
aaaababbaabaBB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbaabbaB,,2,False,Z^1+Z/4Z,False,,True,False,,,,,
aaaababbaabbbb,,2,False,Z^1+Z/7Z,False,,False,False,,,,,
aaaababbaabbAb,,2,False,Z^1+Z/6Z,False,,False,False,,,,,
aaaababbaabbAB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbaabAbb,,2,False,Z^1+Z/6Z,False,,False,False,,,,,
aaaababbaabABB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbaaBaaB,,2,False,Z^1,False,,True,False,,,,,
aaaababbaaBabb,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaaababbaaBaBB,,2,False,Z^1+Z/8Z,False,,False,False,,,,,
aaaababbaaBAbb,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaaababbaaBABB,,2,False,Z^1+Z/6Z,False,,False,False,,,,,
aaaababbaaBBab,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaaababbaaBBaB,,2,False,Z^1+Z/8Z,False,,False,False,,,,,
aaaababbaaBBAb,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaaababbaaBBAB,,2,False,Z^1+Z/6Z,False,,False,False,,,,,
aaaababbaaBBBB,,2,False,Z^1,False,,True,False,,,,,
aaaababbabaaBB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbabaBaB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbabaBBB,,2,False,Z^1,False,,True,False,,,,,
aaaababbabbaaB,,2,False,Z^1+Z/4Z,False,,True,False,,,,,
aaaababbabbaBB,,2,False,Z^1,False,,True,False,,,,,
aaaababbabbbaB,,2,False,Z^1,False,,True,False,,,,,
aaaababbabbbAb,,2,False,Z^1,False,,True,False,,,,,
aaaababbabbbAB,,2,False,Z^1+Z/5Z,False,,False,False,,,,,
aaaababbabbAbb,,2,False,Z^1,False,,True,False,,,,,
aaaababbabbAAb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbabbAAB,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaaababbabbABB,,2,False,Z^1,False,,True,False,,,,,
aaaababbabAbaB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbabAbbb,,2,False,Z^1,False,,True,False,,,,,
aaaababbabAbAb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbabAbAB,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaaababbabAAbb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbabAABB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbabABaB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbabABBB,,2,False,Z^1,False,,True,False,,,,,
aaaababbaBaaaB,,2,False,Z^1,False,,True,False,,,,,
aaaababbaBaabb,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaaababbaBaaBB,,2,False,Z^1+Z/8Z,False,,False,False,,,,,
aaaababbaBabaB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbaBabbb,,2,False,Z^1,False,,True,False,,,,,
aaaababbaBabAb,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaaababbaBabAB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbaBaBab,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaaababbaBaBAb,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaaababbaBaBAB,,2,False,Z^1+Z/6Z,False,,False,False,,,,,
aaaababbaBaBBB,,2,False,Z^1,False,,True,False,,,,,
aaaababbaBAbaB,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaaababbaBAbbb,,2,False,Z^1+Z/5Z,False,,False,False,,,,,
aaaababbaBAbAb,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaaababbaBAbAB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbaBAAbb,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaaababbaBAABB,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaaababbaBABaB,,2,False,Z^1+Z/6Z,False,,False,False,,,,,
aaaababbaBABBB,,2,False,Z^1,False,,True,False,,,,,
aaaababbaBBaab,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaaababbaBBaaB,,2,False,Z^1+Z/8Z,False,,False,False,,,,,
aaaababbaBBabb,,2,False,Z^1,False,,True,False,,,,,
aaaababbaBBaBB,,2,False,Z^1,False,,True,False,,,,,
aaaababbaBBAbb,,2,False,Z^1,False,,False,False,,,,,
aaaababbaBBAAb,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaaababbaBBAAB,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaaababbaBBABB,,2,False,Z^1,False,,True,False,,,,,
aaaababbaBBBab,,2,False,Z^1,False,,True,False,,,,,
aaaababbaBBBaB,,2,False,Z^1,False,,True,False,,,,,
aaaababbaBBBAb,,2,False,Z^1,False,,True,False,,,,,
aaaababbaBBBAB,,2,False,Z^1,False,,True,False,,,,,
aaaababbbaaabb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbbaaaBB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbbaabaB,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaaababbbaabbb,,2,False,Z^1+Z/7Z,False,,False,False,,,,,
aaaababbbaabAb,,2,False,Z^1+Z/6Z,False,,False,False,,,,,
aaaababbbaabAB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbbaaBab,,2,False,Z^1+Z/4Z,False,,True,False,,,,,
aaaababbbaaBaB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbbaaBAb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbbaaBAB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbbaaBBB,,2,False,Z^1,False,,True,False,,,,,
aaaababbbabaaB,,2,False,Z^1+Z/4Z,False,,True,False,,,,,
aaaababbbabaBB,,2,False,Z^1,False,,True,False,,,,,
aaaababbbabbaB,,2,False,Z^1,False,,True,False,,,,,
aaaababbbabbbb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbbabbAb,,2,False,Z^1,False,,True,False,,,,,
aaaababbbabbAB,,2,False,Z^1+Z/5Z,False,,False,False,,,,,
aaaababbbabAbb,,2,False,Z^1,False,,True,False,,,,,
aaaababbbabAAb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbbabAAB,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaaababbbabABB,,2,False,Z^1,False,,True,False,,,,,
aaaababbbaBaab,,2,False,Z^1+Z/4Z,False,,True,False,,,,,
aaaababbbaBaaB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbbaBabb,,2,False,Z^1,False,,True,False,,,,,
aaaababbbaBaBB,,2,False,Z^1,False,,True,False,,,,,
aaaababbbaBAbb,,2,False,Z^1+Z/5Z,False,,False,False,,,,,
aaaababbbaBAAb,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaaababbbaBAAB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbbaBABB,,2,False,Z^1,False,,True,False,,,,,
aaaababbbaBBab,,2,False,Z^1,False,,True,False,,,,,
aaaababbbaBBaB,,2,False,Z^1,False,,True,False,,,,,
aaaababbbaBBAb,,2,False,Z^1,False,,True,False,,,,,
aaaababbbaBBAB,,2,False,Z^1,False,,True,False,,,,,
aaaababbbaBBBB,,2,False,Z^1+Z/6Z,False,,False,False,,,,,
aaaababbbbaaab,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbbbaaaB,,2,False,Z^1+Z/4Z,False,,True,False,,,,,
aaaababbbbaabb,,2,False,Z^1+Z/7Z,False,,False,False,,,,,
aaaababbbbaaBB,,2,False,Z^1,False,,True,False,,,,,
aaaababbbbabaB,,2,False,Z^1,False,,True,False,,,,,
aaaababbbbabAb,,2,False,Z^1,False,,True,False,,,,,
aaaababbbbabAB,,2,False,Z^1+Z/5Z,False,,False,False,,,,,
aaaababbbbaBab,,2,False,Z^1,False,,True,False,,,,,
aaaababbbbaBaB,,2,False,Z^1,False,,True,False,,,,,
aaaababbbbaBAb,,2,False,Z^1+Z/5Z,False,,False,False,,,,,
aaaababbbbaBAB,,2,False,Z^1,False,,True,False,,,,,
aaaababbbbaBBB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbbbAbab,,2,False,Z^1,False,,True,False,,,,,
aaaababbbbAbaB,,2,False,Z^1+Z/5Z,False,,False,False,,,,,
aaaababbbbAbAB,,2,False,Z^1,False,,True,False,,,,,
aaaababbbbAAbb,,2,False,Z^1,False,,True,False,,,,,
aaaababbbbAAAb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbbbAAAB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbbbAABB,,2,False,Z^1+Z/3Z,False,,False,False,,,,,
aaaababbbbABab,,2,False,Z^1+Z/5Z,False,,False,False,,,,,
aaaababbbbABaB,,2,False,Z^1,False,,True,False,,,,,
aaaababbbbABAb,,2,False,Z^1,False,,True,False,,,,,
aaaababbbbABAB,,2,False,Z^1+Z/3Z,False,,False,False,,,,,
aaaababbbbABBB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbbAbaab,,2,False,Z^1+Z/6Z,False,,False,False,,,,,
aaaababbbAbaaB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbbAbabb,,2,False,Z^1,False,,True,False,,,,,
aaaababbbAbaBB,,2,False,Z^1,False,,True,False,,,,,
aaaababbbAbbab,,2,False,Z^1,False,,True,False,,,,,
aaaababbbAbbaB,,2,False,Z^1+Z/5Z,False,,False,False,,,,,
aaaababbbAbbbb,,2,False,Z^1+Z/4Z,False,,True,False,,,,,
aaaababbbAbbAb,,2,False,Z^1,False,,True,False,,,,,
aaaababbbAbbAB,,2,False,Z^1,False,,True,False,,,,,
aaaababbbAbAbb,,2,False,Z^1,False,,True,False,,,,,
aaaababbbAbAAb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbbAbAAB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbbAbABB,,2,False,Z^1+Z/3Z,False,,False,False,,,,,
aaaababbbAAbab,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbbAAbaB,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaaababbbAAbbb,,2,False,Z^1,False,,True,False,,,,,
aaaababbbAAbAb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbbAAbAB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbbAAAbb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbbAAAAb,,2,False,Z^1,False,,True,False,,,,,
aaaababbbAAAAB,,2,False,Z^1,False,,True,False,,,,,
aaaababbbAAABB,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaaababbbAABab,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaaababbbAABaB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbbAABAb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbbAABAB,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaaababbbAABBB,,2,False,Z^1,False,,True,False,,,,,
aaaababbbABaab,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbbABaaB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbbABabb,,2,False,Z^1+Z/5Z,False,,False,False,,,,,
aaaababbbABaBB,,2,False,Z^1,False,,True,False,,,,,
aaaababbbABAbb,,2,False,Z^1,False,,True,False,,,,,
aaaababbbABAAb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbbABAAB,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaaababbbABABB,,2,False,Z^1,False,,True,False,,,,,
aaaababbbABBab,,2,False,Z^1,False,,True,False,,,,,
aaaababbbABBaB,,2,False,Z^1,False,,True,False,,,,,
aaaababbbABBAb,,2,False,Z^1+Z/3Z,False,,False,False,,,,,
aaaababbbABBAB,,2,False,Z^1,False,,True,False,,,,,
aaaababbbABBBB,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaaababbAbaaaB,,2,False,Z^1,False,,True,False,,,,,
aaaababbAbaabb,,2,False,Z^1+Z/6Z,False,,False,False,,,,,
aaaababbAbaaBB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbAbabaB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbAbabbb,,2,False,Z^1,False,,True,False,,,,,
aaaababbAbabAb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbAbabAB,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaaababbAbaBab,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbAbaBAb,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaaababbAbaBAB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbAbaBBB,,2,False,Z^1,False,,True,False,,,,,
aaaababbAbbaab,,2,False,Z^1+Z/6Z,False,,False,False,,,,,
aaaababbAbbaaB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbAbbabb,,2,False,Z^1,False,,True,False,,,,,
aaaababbAbbaBB,,2,False,Z^1,False,,True,False,,,,,
aaaababbAbbbab,,2,False,Z^1,False,,True,False,,,,,
aaaababbAbbbaB,,2,False,Z^1+Z/5Z,False,,False,False,,,,,
aaaababbAbbbAb,,2,False,Z^1,False,,True,False,,,,,
aaaababbAbbbAB,,2,False,Z^1,False,,True,False,,,,,
aaaababbAbbAbb,,2,False,Z^1,False,,True,False,,,,,
aaaababbAbbAAb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbAbbAAB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbAbbABB,,2,False,Z^1+Z/3Z,False,,False,False,,,,,
aaaababbAbAbab,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbAbAbbb,,2,False,Z^1,False,,True,False,,,,,
aaaababbAbAAbb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbAbAAAb,,2,False,Z^1,False,,True,False,,,,,
aaaababbAbAAAB,,2,False,Z^1,False,,True,False,,,,,
aaaababbAbAABB,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaaababbAbABab,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaaababbAbABAb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbAbABAB,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaaababbAbABBB,,2,False,Z^1,False,,True,False,,,,,
aaaababbAAbaaB,,2,False,Z^1,False,,True,False,,,,,
aaaababbAAbabb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbAAbaBB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbAAbbab,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbAAbbaB,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaaababbAAbbbb,,2,False,Z^1,False,,True,False,,,,,
aaaababbAAbbAb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbAAbbAB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbAAbAbb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbAAbAAb,,2,False,Z^1,False,,True,False,,,,,
aaaababbAAbAAB,,2,False,Z^1,False,,True,False,,,,,
aaaababbAAbABB,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaaababbAAAbaB,,2,False,Z^1+Z/3Z,False,,False,False,,,,,
aaaababbAAAbbb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbAAAbAb,,2,False,Z^1,False,,True,False,,,,,
aaaababbAAAbAB,,2,False,Z^1,False,,True,False,,,,,
aaaababbAAAAbb,,2,False,Z^1,False,,True,False,,,,,
aaaababbAAAABB,,2,False,Z^1,False,,False,False,,,,,
aaaababbAAABaB,,2,False,Z^1,False,,True,False,,,,,
aaaababbAAABBB,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaaababbAABaaB,,2,False,Z^1,False,,True,False,,,,,
aaaababbAABabb,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaaababbAABaBB,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaaababbAABAbb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbAABABB,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaaababbAABBab,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbAABBaB,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaaababbAABBAb,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaaababbAABBAB,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaaababbAABBBB,,2,False,Z^1,False,,True,False,,,,,
aaaababbABaaaB,,2,False,Z^1,False,,True,False,,,,,
aaaababbABaabb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbABaaBB,,2,False,Z^1+Z/6Z,False,,False,False,,,,,
aaaababbABabaB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbABabbb,,2,False,Z^1+Z/5Z,False,,False,False,,,,,
aaaababbABabAb,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaaababbABabAB,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaaababbABaBab,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbABaBAb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbABaBAB,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaaababbABaBBB,,2,False,Z^1,False,,True,False,,,,,
aaaababbABAbaB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbABAbbb,,2,False,Z^1,False,,True,False,,,,,
aaaababbABAbAb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbABAbAB,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaaababbABAAbb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbABAABB,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaaababbABABaB,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaaababbABABBB,,2,False,Z^1,False,,True,False,,,,,
aaaababbABBaab,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaaababbABBaaB,,2,False,Z^1+Z/6Z,False,,False,False,,,,,
aaaababbABBabb,,2,False,Z^1,False,,True,False,,,,,
aaaababbABBaBB,,2,False,Z^1,False,,True,False,,,,,
aaaababbABBAbb,,2,False,Z^1+Z/3Z,False,,False,False,,,,,
aaaababbABBAAb,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaaababbABBAAB,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaaababbABBABB,,2,False,Z^1,False,,True,False,,,,,
aaaababbABBBab,,2,False,Z^1,False,,True,False,,,,,
